repeatIndex,nodes,tasksPerNode,chunkSize,chunksPerTask,direct,filesystem,singleFile,repeat,stripes,operation,alignment,strided,bandwidth,dataSize,tasks
0,1,288,1,64,True,lustre,True,10,16,write,4096,True,23.04914375800765,20.752587082923245,288
0,1,288,1,64,True,lustre,True,10,16,write,4096,True,20.960001733075845,20.752587082923245,288
0,1,288,1,64,True,lustre,True,10,16,write,4096,True,23.73291938762592,20.752587082923245,288
0,4,24,32,64,False,lustre,True,10,16,write,4096,True,3.6131203117439648,221.3609288845146,96
0,4,24,32,64,False,lustre,True,10,16,write,4096,True,3.8312384296005235,221.3609288845146,96
0,4,24,32,64,False,lustre,True,10,16,write,4096,True,4.126370879480229,221.3609288845146,96
0,4,24,32,64,False,lustre,True,10,16,write,4096,True,5.311322206561045,221.3609288845146,96
0,4,24,32,64,False,lustre,True,10,16,write,4096,True,5.407133195287525,221.3609288845146,96
0,4,24,32,64,False,lustre,True,10,16,write,4096,True,6.403581437802908,221.3609288845146,96
0,4,24,32,64,False,lustre,True,10,16,write,4096,True,10.516421037723877,221.3609288845146,96
0,4,24,32,64,False,lustre,True,10,16,write,4096,True,17.169030568153673,221.3609288845146,96
0,4,24,32,64,False,lustre,True,10,16,write,4096,True,17.2110263925677,221.3609288845146,96
0,4,24,32,64,False,lustre,True,10,16,write,4096,True,18.58187265750661,221.3609288845146,96
0,8,12,4,64,False,lustre,True,10,16,write,4096,True,6.6270633199879585,27.670116110564326,96
0,8,12,4,64,False,lustre,True,10,16,write,4096,True,6.313063398116311,27.670116110564326,96
0,8,12,4,64,False,lustre,True,10,16,write,4096,True,7.8091404652402865,27.670116110564326,96
0,8,12,4,64,False,lustre,True,10,16,write,4096,True,7.6200272290566735,27.670116110564326,96
0,8,12,4,64,False,lustre,True,10,16,write,4096,True,10.660934214834711,27.670116110564326,96
0,8,12,4,64,False,lustre,True,10,16,write,4096,True,12.066778561129443,27.670116110564326,96
0,8,12,4,64,False,lustre,True,10,16,write,4096,True,12.664766002878148,27.670116110564326,96
0,8,12,4,64,False,lustre,True,10,16,write,4096,True,12.45378544251973,27.670116110564326,96
0,8,12,4,64,False,lustre,True,10,16,write,4096,True,10.41293868776831,27.670116110564326,96
0,8,12,4,64,False,lustre,True,10,16,write,4096,True,13.755596415072617,27.670116110564326,96
0,4,1,4,64,False,lustre,True,10,16,write,4096,True,3.4974968660009362,1.152921504606847,4
0,4,1,4,64,False,lustre,True,10,16,write,4096,True,3.6816575738277924,1.152921504606847,4
0,4,1,4,64,False,lustre,True,10,16,write,4096,True,3.9851021846803363,1.152921504606847,4
0,4,1,4,64,False,lustre,True,10,16,write,4096,True,3.965977500911563,1.152921504606847,4
0,4,1,4,64,False,lustre,True,10,16,write,4096,True,3.8653591157263705,1.152921504606847,4
0,4,1,4,64,False,lustre,True,10,16,write,4096,True,4.070901367474804,1.152921504606847,4
0,4,1,4,64,False,lustre,True,10,16,write,4096,True,3.87232339542502,1.152921504606847,4
0,4,1,4,64,False,lustre,True,10,16,write,4096,True,4.094632737804412,1.152921504606847,4
0,4,1,4,64,False,lustre,True,10,16,write,4096,True,4.041430984516879,1.152921504606847,4
0,4,1,4,64,False,lustre,True,10,16,write,4096,True,3.8955668416534577,1.152921504606847,4
0,2,12,1,64,True,lustre,True,10,16,write,4096,True,3.224637073530454,1.7293822569102704,24
0,2,12,1,64,True,lustre,True,10,16,write,4096,True,5.758332524791432,1.7293822569102704,24
0,2,12,1,64,True,lustre,True,10,16,write,4096,True,6.234164008410802,1.7293822569102704,24
0,2,12,1,64,True,lustre,True,10,16,write,4096,True,7.846368290921648,1.7293822569102704,24
0,2,12,1,64,True,lustre,True,10,16,write,4096,True,13.01638507958334,1.7293822569102704,24
0,2,12,1,64,True,lustre,True,10,16,write,4096,True,19.19508121650389,1.7293822569102704,24
0,2,12,1,64,True,lustre,True,10,16,write,4096,True,14.718858330089553,1.7293822569102704,24
0,2,12,1,64,True,lustre,True,10,16,write,4096,True,18.236799997500345,1.7293822569102704,24
0,2,12,1,64,True,lustre,True,10,16,write,4096,True,15.950429949617128,1.7293822569102704,24
0,2,12,1,64,True,lustre,True,10,16,write,4096,True,20.012137353554614,1.7293822569102704,24
0,1,288,1,64,False,lustre,True,10,16,write,4096,True,1.138737112879067,20.752587082923245,288
0,1,288,1,64,False,lustre,True,10,16,write,4096,True,1.1819935666032155,20.752587082923245,288
0,1,288,1,64,False,lustre,True,10,16,write,4096,True,1.2796754146325036,20.752587082923245,288
0,1,288,1,64,False,lustre,True,10,16,write,4096,True,1.1261697679346427,20.752587082923245,288
0,1,288,1,64,False,lustre,True,10,16,write,4096,True,1.697823950680282,20.752587082923245,288
0,1,288,1,64,False,lustre,True,10,16,write,4096,True,1.5184373986492006,20.752587082923245,288
0,1,288,1,64,False,lustre,True,10,16,write,4096,True,1.0569699854008605,20.752587082923245,288
0,1,288,1,64,False,lustre,True,10,16,write,4096,True,1.5513104699324685,20.752587082923245,288
0,1,288,1,64,False,lustre,True,10,16,write,4096,True,2.9392799825619296,20.752587082923245,288
0,1,288,1,64,False,lustre,True,10,16,write,4096,True,2.6627446768733813,20.752587082923245,288
