repeatIndex,nodes,tasksPerNode,chunkSize,chunksPerTask,direct,filesystem,singleFile,repeat,stripes,operation,alignment,strided,randomStrided,maxRandomStride,bandwidth,dataSize,tasks
0,4,12,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.27445104657712593,0.8646911284551352,48
0,4,12,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.3985888007046293,0.8646911284551352,48
0,4,12,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.3863604709287104,0.8646911284551352,48
0,4,12,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.2471055938745156,0.8646911284551352,48
0,4,12,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.4099681850354202,0.8646911284551352,48
0,4,12,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.35805028815612777,0.8646911284551352,48
0,4,12,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.3463119486519995,0.8646911284551352,48
0,1,1,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.10473538428015035,0.018014398509481985,1
0,1,1,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.11322606791309692,0.018014398509481985,1
0,1,1,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.11296623212307016,0.018014398509481985,1
0,1,1,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.10176107102914453,0.018014398509481985,1
0,1,1,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.11725116625764599,0.018014398509481985,1
0,1,1,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.11651986905582479,0.018014398509481985,1
0,1,1,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.11879438920196635,0.018014398509481985,1
0,1,1,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.12306160750642953,0.018014398509481985,1
0,1,1,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.12310120107740344,0.018014398509481985,1
0,1,1,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.12452426047172303,0.018014398509481985,1
0,4,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.3860395650592702,1.152921504606847,64
0,4,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.23616991422919442,1.152921504606847,64
0,4,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.34002775382287775,1.152921504606847,64
0,4,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.30960465146834704,1.152921504606847,64
0,4,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.36933381897569767,1.152921504606847,64
0,4,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.44095431489891157,1.152921504606847,64
0,4,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.4388532158555425,1.152921504606847,64
0,4,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.3668656523077213,1.152921504606847,64
0,4,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.41269396132581954,1.152921504606847,64
0,4,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.43168440601897257,1.152921504606847,64
0,8,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,2.194541015181592,20.752587082923245,1152
0,8,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,2.05650007715352,20.752587082923245,1152
0,8,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,2.082991437264877,20.752587082923245,1152
0,8,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,2.0004967428305496,20.752587082923245,1152
0,8,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,2.0506072707768825,20.752587082923245,1152
0,8,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,2.0530468598978073,20.752587082923245,1152
0,8,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,1.8430590684912729,20.752587082923245,1152
0,8,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,1.877081350965153,20.752587082923245,1152
0,8,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,2.073850950608482,20.752587082923245,1152
0,8,144,4,4096,False,vast,False,10,1,write,4096,False,True,1024,2.2798155929841273,20.752587082923245,1152
0,1,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.26679657347288055,0.28823037615171176,16
